Sample_idx,timestamp_ms,adjusted_game_time,player_id,realX,realY,linEstX,linEstY,hypEstX,hypEstY,filtEstX,filtEstY,linErr,hypErr,filtErr,linRMSE,hypRMSE,filtRMSE
1691,203.238,2684.51,201939,5.4765,0.8774,5.8665,1.2539,5.3259,1.0545,5.3775,0.8288,0.5422,0.2325,0.1103,1.1516,0.6699,0.4162
1692,203.358,2684.39,201939,5.4649,0.9157,5.4458,0.8651,5.2677,0.5916,5.3012,0.7236,0.0541,0.3794,0.2523,1.1516,0.6699,0.4162
1693,203.477,2684.27,201939,5.4805,0.9641,5.9109,1.6573,5.5911,1.4313,5.6325,0.9779,0.8159,0.4801,0.1526,1.1516,0.6699,0.4162
1694,203.598,2684.15,201939,5.5412,1.0284,4.9984,2.4023,4.9656,1.6933,5.2385,1.3068,1.4772,0.8795,0.4112,1.1516,0.6699,0.4162
1695,203.718,2684.03,201939,5.6644,1.1529,5.3824,0.6682,5.5682,1.1572,5.414,1.228,0.5608,0.0963,0.2615,1.1516,0.6699,0.4162
1696,203.837,2683.91,201939,5.7841,1.286,5.5138,2.0336,5.8997,1.7384,5.8138,1.6671,0.795,0.467,0.3823,1.1516,0.6699,0.4162
1697,203.957,2683.79,201939,5.9347,1.4075,6.347,2.677,5.9432,1.6495,5.9672,1.6695,1.3348,0.2422,0.264,1.1516,0.6699,0.4162
1698,204.078,2683.67,201939,6.1084,1.5441,6.5655,2.945,5.87,2.0458,6.0572,1.7616,1.4736,0.5555,0.2235,1.1516,0.6699,0.4162
1699,217.238,2684.0,201939,6.2386,5.8264,6.5257,5.8193,5.8877,5.5731,6.6194,3.8625,0.2872,0.4327,2.0005,1.1516,0.6699,0.4162
1700,217.358,2684.0,201939,6.1881,5.7666,6.0335,5.6366,6.416,5.632,6.5839,5.0524,0.202,0.2647,0.8166,1.1516,0.6699,0.4162
1701,217.477,2684.0,201939,6.1328,5.7102,6.558,6.0272,5.7895,5.8766,6.2796,5.4015,0.5303,0.3815,0.3418,1.1516,0.6699,0.4162
1702,217.598,2684.0,201939,6.055,5.6471,6.4974,6.3407,5.8598,6.0545,6.1716,5.7189,0.8227,0.4518,0.137,1.1516,0.6699,0.4162
1703,217.718,2684.0,201939,5.9671,5.5978,5.9054,6.5258,5.4857,5.8648,5.742,5.8634,0.93,0.5505,0.3482,1.1516,0.6699,0.4162
1704,217.837,2684.0,201939,5.8714,5.551,6.1781,5.2061,6.1675,5.5589,6.0137,5.5845,0.4616,0.2962,0.1462,1.1516,0.6699,0.4162
1705,217.958,2684.0,201939,5.787,5.4996,6.0659,5.4779,5.6224,6.0562,5.898,5.5957,0.2797,0.5804,0.1469,1.1516,0.6699,0.4162
1706,218.078,2684.0,201939,5.7164,5.4451,5.8605,5.4502,5.8531,4.791,5.734,5.2779,0.1441,0.6682,0.1681,1.1516,0.6699,0.4162
1707,218.198,2684.0,201939,5.6693,5.3878,5.772,6.0424,5.8748,5.3681,5.7565,5.4171,0.6626,0.2065,0.092,1.1516,0.6699,0.4162
1708,218.318,2684.0,201939,5.6283,5.3324,5.4529,4.9746,5.4316,5.4518,5.538,5.2699,0.3985,0.2302,0.1098,1.1516,0.6699,0.4162
1709,218.438,2684.0,201939,5.5888,5.2853,5.468,4.8483,5.9828,4.9876,5.7385,5.2044,0.4534,0.4938,0.1701,1.1516,0.6699,0.4162
1710,218.557,2684.0,201939,5.5284,5.2406,5.3374,5.5369,5.2909,6.0969,5.5685,5.5223,0.3525,0.8886,0.2845,1.1516,0.6699,0.4162
1711,218.678,2684.0,201939,5.4517,5.2097,6.485,6.0917,5.6055,6.0939,5.8412,5.7911,1.3586,0.8975,0.6998,1.1516,0.6699,0.4162
1712,218.798,2684.0,201939,5.3763,5.1922,4.8978,4.5269,5.6924,5.1635,5.545,5.3639,0.8195,0.3174,0.2407,1.1516,0.6699,0.4162
1713,218.918,2684.0,201939,5.3039,5.1763,5.7194,5.3456,5.0135,5.4667,5.3097,5.1726,0.4486,0.4107,0.0069,1.1516,0.6699,0.4162
1714,219.037,2684.0,201939,5.2332,5.1672,5.7275,5.5301,5.4614,5.2941,5.4648,5.2736,0.6132,0.2611,0.2549,1.1516,0.6699,0.4162
1715,219.158,2684.0,201939,5.1705,5.1609,4.6815,4.6505,4.9704,4.8661,4.9682,4.9899,0.7069,0.3563,0.2649,1.1516,0.6699,0.4162
1716,219.278,2684.0,201939,5.1295,5.1239,5.355,5.0924,4.4818,4.9446,4.7317,4.7971,0.2277,0.6721,0.5149,1.1516,0.6699,0.4162
1717,219.398,2684.0,201939,5.0673,5.1085,5.4789,4.9914,5.0484,4.705,4.9883,4.8212,0.428,0.404,0.298,1.1516,0.6699,0.4162
1718,219.518,2684.0,201939,5.0063,5.0975,5.8815,5.9168,4.8587,4.9133,5.006,4.897,1.1989,0.236,0.2005,1.1516,0.6699,0.4162
1719,219.638,2684.0,201939,4.9553,5.0729,3.5386,4.6546,4.3465,4.9833,4.4525,4.9152,1.4772,0.6154,0.527,1.1516,0.6699,0.4162
1720,219.758,2684.0,201939,4.9102,5.0448,4.9424,4.9288,5.1632,5.2506,4.9535,5.1757,0.1203,0.3261,0.1378,1.1516,0.6699,0.4162
1721,219.878,2684.0,201939,4.8438,5.0332,5.6782,5.4249,5.2038,5.4746,5.2484,5.3009,0.9218,0.5696,0.4851,1.1516,0.6699,0.4162
1722,219.998,2684.0,201939,4.767,4.9344,5.5497,6.0857,4.6466,5.8127,4.9858,5.3134,1.3921,0.8866,0.4376,1.1516,0.6699,0.4162
1723,220.117,2684.0,201939,4.6696,4.8315,5.6241,6.1583,4.6859,5.2867,4.8568,5.3422,1.6345,0.4555,0.5439,1.1516,0.6699,0.4162
1724,220.238,2684.0,201939,4.5466,4.7071,4.39,4.7287,4.0033,4.5427,4.2033,4.6786,0.1581,0.5676,0.3445,1.1516,0.6699,0.4162
1725,220.358,2684.0,201939,4.4225,4.4822,3.7915,4.4453,4.6607,4.3998,4.342,4.78,0.6321,0.2521,0.3085,1.1516,0.6699,0.4162
1726,220.477,2684.0,201939,4.3802,4.2128,3.9938,3.3526,4.6527,3.8272,4.3651,4.2591,0.943,0.4722,0.0487,1.1516,0.6699,0.4162
1727,220.598,2684.0,201939,4.4528,3.9761,4.3745,3.5479,4.3698,3.5869,4.2598,3.8656,0.4353,0.398,0.2224,1.1516,0.6699,0.4162
1728,220.718,2684.0,201939,4.646,3.7067,4.6537,3.8084,4.3486,3.6677,4.2971,3.7578,0.102,0.3,0.3526,1.1516,0.6699,0.4162
1729,220.837,2684.0,201939,4.9512,3.4187,5.7995,4.5045,4.4092,3.8602,4.586,3.6711,1.3779,0.6991,0.4439,1.1516,0.6699,0.4162
1730,220.958,2684.0,201939,5.346,3.1907,5.2323,2.8746,5.635,2.9377,5.2085,3.5287,0.3359,0.3841,0.3649,1.1516,0.6699,0.4162
1731,221.078,2684.0,201939,5.7603,2.9691,5.6091,3.3359,5.4579,3.2596,5.3791,3.4026,0.3967,0.4193,0.5773,1.1516,0.6699,0.4162
1732,221.197,2684.0,201939,6.1871,2.7284,6.0728,2.2408,6.482,2.2744,6.0196,3.083,0.5008,0.5413,0.3922,1.1516,0.6699,0.4162
1733,221.318,2684.0,201939,6.6003,2.4643,6.4111,2.5184,6.3545,2.5624,6.2321,2.8506,0.1968,0.2647,0.5337,1.1516,0.6699,0.4162
1734,221.438,2684.0,201939,7.0095,2.2167,6.6797,1.911,6.7769,1.8517,6.5324,2.4717,0.4497,0.4329,0.541,1.1516,0.6699,0.4162
1735,221.557,2684.0,201939,7.4269,1.9904,7.1628,1.158,7.7128,1.9352,7.2215,2.3605,0.8733,0.2912,0.4233,1.1516,0.6699,0.4162
1736,221.678,2684.0,201939,7.839,1.7761,7.4959,0.7978,7.6628,1.3517,7.4092,1.8918,1.0367,0.4595,0.4451,1.1516,0.6699,0.4162
1737,221.798,2684.0,201939,8.2151,1.5921,8.1815,0.5395,8.2617,0.8768,7.9442,1.5531,1.0532,0.7168,0.2737,1.1516,0.6699,0.4162
1738,221.917,2684.0,201939,8.5652,1.4569,8.6402,2.4683,8.7748,1.9158,8.6546,1.6992,1.0142,0.5045,0.2582,1.1516,0.6699,0.4162
1739,222.038,2684.0,201939,8.8885,1.3511,8.7737,2.3062,8.5542,2.4332,8.7328,1.9579,0.962,1.1325,0.6264,1.1516,0.6699,0.4162
1740,222.158,2684.0,201939,9.1684,1.2772,8.6808,0.6173,8.8607,0.9175,8.6385,1.6375,0.8206,0.4733,0.6408,1.1516,0.6699,0.4162
1741,222.277,2684.06,201939,9.4097,1.2602,9.5413,1.6831,9.5669,1.735,9.3686,1.717,0.4429,0.5001,0.4586,1.1516,0.6699,0.4162
1742,222.398,2683.94,201939,9.6307,1.2832,9.815,1.4041,9.8676,1.416,9.668,1.6839,0.2204,0.2716,0.4024,1.1516,0.6699,0.4162
1743,222.518,2683.82,201939,9.8184,1.3343,9.17,1.6403,9.1933,1.6023,9.3483,1.4795,0.7169,0.6801,0.492,1.1516,0.6699,0.4162
1744,222.637,2683.7,201939,9.9911,1.3911,10.0026,1.133,9.7961,1.1547,9.6687,1.4005,0.2584,0.3064,0.3225,1.1516,0.6699,0.4162
1745,222.758,2683.58,201939,10.1332,1.4333,10.0714,1.5287,10.2287,1.5422,10.0675,1.532,0.1137,0.1449,0.1186,1.1516,0.6699,0.4162
1746,222.877,2683.46,201939,10.2492,1.4734,10.5164,1.119,10.0524,1.147,9.9986,1.4168,0.4438,0.3811,0.2569,1.1516,0.6699,0.4162
1747,222.997,2683.34,201939,10.3297,1.5072,10.5558,1.1179,10.4167,1.1572,10.2498,1.3885,0.4502,0.3607,0.143,1.1516,0.6699,0.4162
1748,223.118,2683.22,201939,10.3979,1.5378,11.166,1.399,10.8081,1.5854,10.5701,1.6054,0.7806,0.413,0.185,1.1516,0.6699,0.4162
1749,223.237,2683.1,201939,10.4242,1.5809,11.0797,2.6008,10.6858,2.2075,10.7734,1.9893,1.2124,0.679,0.5373,1.1516,0.6699,0.4162
1750,223.357,2682.98,201939,10.4365,1.6446,10.8169,1.4036,10.8196,1.4347,10.6982,1.7891,0.4503,0.4368,0.2989,1.1516,0.6699,0.4162
1751,223.478,2682.86,201939,10.4227,1.7029,9.8822,0.4502,10.0807,0.6228,9.978,1.308,1.3643,1.133,0.5947,1.1516,0.6699,0.4162
1752,223.597,2682.74,201939,10.3882,1.7668,10.2458,1.8776,10.345,1.7987,10.3238,1.5623,0.1804,0.0538,0.2144,1.1516,0.6699,0.4162
1753,223.717,2682.63,201939,10.3263,1.8273,10.4467,2.1583,10.5157,2.1192,10.5437,1.8347,0.3522,0.3479,0.2176,1.1516,0.6699,0.4162
1754,223.838,2682.5,201939,10.2645,1.8939,9.6623,2.3862,10.0742,1.7627,10.2503,1.7412,0.7778,0.2312,0.1534,1.1516,0.6699,0.4162
1755,223.958,2682.39,201939,10.2018,1.978,10.4307,1.6525,10.0412,1.8756,10.1126,1.7499,0.3979,0.1905,0.2449,1.1516,0.6699,0.4162
1756,224.077,2682.27,201939,10.1487,2.073,10.3951,1.727,10.1642,1.6841,10.2182,1.6723,0.4247,0.3892,0.4067,1.1516,0.6699,0.4162
1757,224.197,2682.15,201939,10.1017,2.1692,9.946,2.7854,10.4237,2.3901,10.5539,1.9848,0.6356,0.3905,0.4883,1.1516,0.6699,0.4162
1758,224.318,2682.03,201939,10.0556,2.2716,9.636,2.3822,10.094,2.022,10.2113,1.9329,0.4339,0.2526,0.3728,1.1516,0.6699,0.4162
1759,224.437,2681.91,201939,10.0008,2.3726,10.1576,3.0022,10.1258,2.813,10.3042,2.3562,0.6488,0.4578,0.3038,1.1516,0.6699,0.4162
1760,224.557,2681.79,201939,9.9442,2.4588,9.892,2.8329,9.8532,2.6353,10.0875,2.4051,0.3778,0.1986,0.153,1.1516,0.6699,0.4162
1761,224.678,2681.67,201939,9.893,2.5474,9.6656,2.5994,9.7559,2.5625,9.7704,2.572,0.2332,0.1379,0.1251,1.1516,0.6699,0.4162
1762,224.797,2681.55,201939,9.8587,2.6411,9.6574,2.1206,9.5648,1.8569,9.6722,2.1287,0.558,0.8375,0.5453,1.1516,0.6699,0.4162
1763,224.917,2681.43,201939,9.8349,2.7232,9.814,3.4048,9.8054,3.1523,9.9978,2.6089,0.6819,0.4301,0.199,1.1516,0.6699,0.4162
1764,225.038,2681.31,201939,9.8404,2.8063,10.0859,2.9805,9.7964,2.8583,9.841,2.8318,0.301,0.0681,0.0255,1.1516,0.6699,0.4162
1765,225.157,2681.19,201939,9.8785,2.8909,9.8305,2.8889,10.2635,2.9957,10.1524,2.8759,0.048,0.399,0.2743,1.1516,0.6699,0.4162
1766,225.277,2681.07,201939,9.9189,2.9681,9.9858,2.4444,9.9627,2.7286,10.0036,2.6858,0.528,0.2434,0.2947,1.1516,0.6699,0.4162
1767,225.398,2680.95,201939,9.9628,3.0355,9.8779,2.3236,9.5155,2.4313,9.5906,2.5694,0.717,0.7518,0.5965,1.1516,0.6699,0.4162
1768,225.517,2680.83,201939,10.0338,3.1096,10.3966,3.2122,10.3286,2.9435,10.2327,2.8667,0.377,0.3384,0.3139,1.1516,0.6699,0.4162
1769,225.637,2680.72,201939,10.1107,3.1719,9.7767,3.4039,10.0387,3.3685,10.1916,3.0224,0.4067,0.2094,0.17,1.1516,0.6699,0.4162
1770,225.758,2680.59,201939,10.1876,3.224,9.6849,3.9352,10.0469,3.6726,10.2663,3.264,0.8709,0.4702,0.0883,1.1516,0.6699,0.4162
1771,225.877,2680.48,201939,10.2759,3.2663,9.6932,3.4931,10.2217,3.242,10.3332,3.136,0.6252,0.0593,0.1424,1.1516,0.6699,0.4162
1772,225.997,2680.36,201939,10.3755,3.3132,9.6733,3.7315,9.9191,3.5389,10.1252,3.2656,0.8174,0.5092,0.2547,1.1516,0.6699,0.4162
1773,226.118,2680.24,201939,10.4807,3.3594,10.061,3.2918,10.3085,3.2569,10.3037,3.2153,0.4251,0.2004,0.2282,1.1516,0.6699,0.4162
1774,226.237,2680.12,201939,10.5878,3.4134,11.1222,3.0674,10.6474,3.0329,10.5573,3.1599,0.6366,0.3851,0.2553,1.1516,0.6699,0.4162
1775,226.357,2680.0,201939,10.6921,3.4745,10.5663,3.2404,10.679,3.0959,10.6898,3.125,0.2657,0.3788,0.3495,1.1516,0.6699,0.4162
1776,226.478,2679.88,201939,10.8066,3.5451,10.4017,3.8801,10.509,3.7513,10.6371,3.453,0.5255,0.3621,0.1929,1.1516,0.6699,0.4162
1777,226.597,2679.76,201939,10.9318,3.6253,10.7319,4.2651,10.6947,4.3276,10.881,3.8026,0.6703,0.7413,0.1844,1.1516,0.6699,0.4162
1778,226.717,2679.64,201939,11.0619,3.7104,10.9424,3.3291,11.1396,3.4549,11.0666,3.5603,0.3996,0.267,0.1502,1.1516,0.6699,0.4162
1779,226.837,2679.52,201939,11.2015,3.788,10.9412,4.3077,11.0883,4.0557,11.2936,3.7168,0.5813,0.2906,0.1164,1.1516,0.6699,0.4162
1780,226.957,2679.4,201939,11.3559,3.8568,11.7954,3.6099,11.273,3.4365,11.2113,3.7338,0.5041,0.4284,0.1898,1.1516,0.6699,0.4162
1781,227.077,2679.28,201939,11.5207,3.9194,10.8963,4.3735,11.1661,3.9425,11.28,3.8626,0.7721,0.3554,0.2474,1.1516,0.6699,0.4162
1782,227.198,2679.16,201939,11.691,3.9716,11.9742,3.5314,11.7623,3.5063,11.415,3.9562,0.5234,0.4708,0.2765,1.1516,0.6699,0.4162
1783,227.317,2679.04,201939,11.868,4.0244,11.9429,4.1708,11.7787,3.975,11.8438,3.9312,0.1644,0.102,0.0963,1.1516,0.6699,0.4162
1784,227.437,2678.92,201939,12.0562,4.0824,11.8081,3.5292,12.0909,3.7689,12.0042,3.7681,0.6063,0.3154,0.3186,1.1516,0.6699,0.4162
1785,227.558,2678.8,201939,12.2455,4.1509,12.3774,3.8968,12.0235,4.0104,12.0603,3.9817,0.2864,0.2627,0.2508,1.1516,0.6699,0.4162
1786,227.677,2678.69,201939,12.4391,4.2248,12.1355,5.3459,12.5727,4.8168,12.4904,4.4055,1.1614,0.6069,0.1878,1.1516,0.6699,0.4162
1787,227.797,2678.57,201939,12.6416,4.2948,12.5667,4.306,12.6262,4.3142,12.6121,4.3015,0.0757,0.0247,0.0303,1.1516,0.6699,0.4162
1788,227.917,2678.45,201939,12.8426,4.3572,13.0857,4.6627,13.1809,4.5921,13.0371,4.4411,0.3905,0.4119,0.2118,1.1516,0.6699,0.4162
1789,228.037,2678.33,201939,13.035,4.4157,13.6227,5.3915,13.5686,5.0935,13.571,4.7241,1.1392,0.8626,0.6184,1.1516,0.6699,0.4162
1790,228.157,2678.21,201939,13.2241,4.4898,13.391,4.0882,13.5368,4.4169,13.4631,4.4581,0.4349,0.321,0.2411,1.1516,0.6699,0.4162
1791,228.277,2678.09,201939,13.4155,4.588,13.5478,4.5318,13.5481,4.551,13.5207,4.5317,0.1437,0.1377,0.1193,1.1516,0.6699,0.4162
1792,228.397,2677.97,201939,13.611,4.7114,13.6982,5.1281,13.7133,5.1704,13.6819,4.9259,0.4257,0.4703,0.2259,1.1516,0.6699,0.4162
1793,228.517,2677.85,201939,13.8104,4.8731,13.6839,4.526,13.5446,4.5082,13.4651,4.8633,0.3694,0.4514,0.3454,1.1516,0.6699,0.4162
1794,228.637,2677.73,201939,14.0234,5.0725,13.4094,4.8505,13.4126,5.001,13.3351,5.037,0.6529,0.6149,0.6892,1.1516,0.6699,0.4162
1795,228.757,2677.61,201939,14.2535,5.2877,14.1776,4.8197,14.2494,4.9732,13.8758,5.1802,0.4741,0.3145,0.3927,1.1516,0.6699,0.4162
1796,228.877,2677.49,201939,14.4978,5.5212,14.3256,4.9204,14.2665,5.0902,14.1727,5.349,0.625,0.4891,0.3679,1.1516,0.6699,0.4162
1797,228.997,2677.37,201939,14.7342,5.7725,14.1545,5.9574,14.1551,5.8957,14.1417,5.6432,0.6084,0.592,0.6064,1.1516,0.6699,0.4162
1798,229.117,2677.25,201939,14.9699,6.0213,14.8459,6.6419,14.8997,6.4475,14.8903,5.926,0.6329,0.432,0.1242,1.1516,0.6699,0.4162
1799,229.237,2677.13,201939,15.1935,6.2638,15.1838,6.3243,15.3512,6.2274,15.2117,6.2123,0.0612,0.1618,0.0546,1.1516,0.6699,0.4162
1800,229.357,2677.01,201939,15.405,6.5044,15.6432,5.7681,15.4246,6.213,15.2512,6.4801,0.7739,0.2921,0.1557,1.1516,0.6699,0.4162
1801,229.477,2676.89,201939,15.62,6.7331,15.358,7.3131,15.8132,6.8769,15.8231,6.6473,0.6364,0.2408,0.2205,1.1516,0.6699,0.4162
1802,229.597,2676.78,201939,15.8513,6.9321,15.6051,7.2816,15.7377,7.0305,15.8044,6.8063,0.4275,0.1503,0.1342,1.1516,0.6699,0.4162
1803,229.717,2676.66,201939,16.1094,7.1018,16.3854,7.9686,16.5273,7.7141,16.4941,7.1173,0.9096,0.7413,0.385,1.1516,0.6699,0.4162
1804,229.837,2676.54,201939,16.3773,7.2839,15.6228,7.62,15.7151,7.7965,16.0234,7.3886,0.826,0.8374,0.3691,1.1516,0.6699,0.4162
1805,229.957,2676.42,201939,16.6614,7.4585,16.8165,8.6901,17.1345,7.8892,16.8589,7.5221,1.2413,0.6398,0.2075,1.1516,0.6699,0.4162
1806,230.077,2676.3,201939,16.9387,7.6369,16.7167,7.2555,16.6278,7.4775,16.6649,7.5067,0.4413,0.3494,0.3032,1.1516,0.6699,0.4162
1807,230.197,2676.18,201939,17.2054,7.8271,17.0376,8.3523,17.1358,7.9853,17.0398,7.7025,0.5513,0.1729,0.2072,1.1516,0.6699,0.4162
1808,230.317,2676.06,201939,17.4515,8.0388,17.4794,7.9857,17.6184,8.2166,17.4899,8.0587,0.0599,0.2438,0.0433,1.1516,0.6699,0.4162
1809,230.437,2675.94,201939,17.6934,8.2266,17.5294,8.7351,17.6393,8.5202,17.6536,8.2478,0.5343,0.2986,0.0451,1.1516,0.6699,0.4162
1810,230.557,2675.82,201939,17.9172,8.4174,17.8121,9.4724,18.0742,9.0375,18.0306,8.6383,1.0602,0.6397,0.2483,1.1516,0.6699,0.4162
1811,230.677,2675.7,201939,18.1271,8.609,17.4205,8.722,17.55,8.5726,17.7222,8.5986,0.7156,0.5782,0.405,1.1516,0.6699,0.4162
1812,230.797,2675.58,201939,18.3268,8.7999,18.2092,8.3794,18.4008,8.5774,18.2063,8.6312,0.4367,0.2345,0.2073,1.1516,0.6699,0.4162
1813,230.917,2675.46,201939,18.5071,8.9905,18.2873,7.62,18.2101,8.0878,18.1438,8.5007,1.388,0.9503,0.6098,1.1516,0.6699,0.4162
1814,231.037,2675.34,201939,18.6645,9.1893,18.2551,8.3778,18.4843,8.8997,18.4063,8.8887,0.9089,0.3411,0.3963,1.1516,0.6699,0.4162
1815,231.157,2675.22,201939,18.8033,9.3767,18.6435,8.8102,18.7011,9.2521,18.6316,9.1567,0.5886,0.1612,0.2791,1.1516,0.6699,0.4162
1816,231.277,2675.1,201939,18.9208,9.5437,18.9125,9.2203,18.9715,9.5012,18.8745,9.4473,0.3235,0.0662,0.107,1.1516,0.6699,0.4162
1817,231.397,2674.98,201939,19.0044,9.6955,18.7395,9.6705,18.5201,9.7738,18.6492,9.6201,0.266,0.4905,0.3631,1.1516,0.6699,0.4162
1818,231.517,2674.87,201939,19.0663,9.8385,19.1976,9.3039,18.8926,9.5269,18.7975,9.6129,0.5505,0.3568,0.3509,1.1516,0.6699,0.4162
1819,231.637,2674.75,201939,19.1261,9.9741,18.9489,8.4026,19.2256,9.0881,19.0569,9.6041,1.5814,0.8916,0.3764,1.1516,0.6699,0.4162
1820,231.757,2674.63,201939,19.1675,10.0993,19.5967,10.5195,19.6297,10.1254,19.435,9.8763,0.6006,0.4629,0.3483,1.1516,0.6699,0.4162
1821,231.877,2674.51,201939,19.2296,10.2617,19.2229,10.1579,18.9176,9.9672,19.1161,9.78,0.104,0.429,0.4948,1.1516,0.6699,0.4162
1822,231.997,2674.39,201939,19.2943,10.4085,18.9829,11.2,19.2424,10.9747,19.3114,10.2682,0.8505,0.5686,0.1414,1.1516,0.6699,0.4162
1823,232.118,2674.27,201939,19.3954,10.5825,20.0347,11.7963,20.2664,11.3029,19.9756,10.6995,1.3719,1.1304,0.5919,1.1516,0.6699,0.4162
1824,232.238,2674.15,201939,19.4613,10.7199,19.713,10.0645,20.0176,10.3576,19.9728,10.7141,0.702,0.6639,0.5115,1.1516,0.6699,0.4162
1825,232.358,2674.03,201939,19.4716,10.7735,19.5528,10.5176,19.5978,10.5694,19.7079,10.6741,0.2685,0.24,0.2564,1.1516,0.6699,0.4162
1826,232.478,2673.91,201939,19.454,10.6976,19.3221,10.1471,19.2197,10.6231,19.4506,10.6759,0.5661,0.2459,0.0219,1.1516,0.6699,0.4162
1827,232.597,2673.79,201939,19.4744,10.5864,18.8844,9.6517,18.8113,10.077,18.9916,10.4799,1.1054,0.8362,0.4944,1.1516,0.6699,0.4162
1828,232.718,2673.67,201939,19.483,10.433,19.1296,10.0008,19.535,10.4898,19.4104,10.6084,0.5583,0.077,0.1898,1.1516,0.6699,0.4162
1829,232.838,2673.55,201939,19.5804,10.2949,19.6902,9.2823,19.7267,9.6717,19.5664,10.2632,1.0185,0.6401,0.0346,1.1516,0.6699,0.4162
1830,232.957,2673.43,201939,19.798,10.2481,19.7971,10.1802,19.6578,10.2806,19.6545,10.2502,0.0679,0.1439,0.1435,1.1516,0.6699,0.4162
1831,233.078,2673.31,201939,20.0523,10.2665,20.519,9.7946,20.4319,9.8787,20.1322,10.1288,0.6636,0.5426,0.1592,1.1516,0.6699,0.4162
1832,233.198,2673.19,201939,20.3161,10.3164,19.957,11.7116,20.414,10.9919,20.3929,10.3543,1.4407,0.6825,0.0856,1.1516,0.6699,0.4162
1833,233.317,2673.07,201939,20.5915,10.362,20.5085,10.187,20.6417,10.4363,20.514,10.6089,0.1937,0.0897,0.2587,1.1516,0.6699,0.4162
1834,233.438,2672.95,201939,20.8119,10.3195,21.178,12.943,21.3006,11.681,20.9934,10.8227,2.649,1.4465,0.535,1.1516,0.6699,0.4162
1835,233.558,2672.84,201939,20.9943,10.2608,20.7564,10.9688,21.4917,10.6953,21.3319,10.7143,0.7469,0.6605,0.5654,1.1516,0.6699,0.4162
1836,233.677,2672.72,201939,21.1289,10.2048,21.7299,9.453,21.5984,9.7973,21.458,10.3693,0.9625,0.6216,0.3679,1.1516,0.6699,0.4162
1837,233.798,2672.6,201939,21.2107,10.1179,20.3705,8.0543,20.2834,9.0216,20.6941,9.8893,2.2281,1.4359,0.5649,1.1516,0.6699,0.4162
1838,233.918,2672.48,201939,21.258,10.0104,21.0409,8.9692,20.7701,9.463,20.7365,9.8315,1.0636,0.7333,0.5513,1.1516,0.6699,0.4162
1839,234.037,2672.36,201939,21.2808,9.9694,20.5084,9.3041,21.0526,9.9419,21.0187,10.1042,1.0195,0.2299,0.2947,1.1516,0.6699,0.4162
1840,234.158,2672.24,201939,21.2618,9.9222,21.3151,9.8554,21.2883,9.9228,21.1499,10.0779,0.0855,0.0265,0.1918,1.1516,0.6699,0.4162
1841,234.278,2672.12,201939,21.168,9.8099,21.0674,8.4951,21.2509,9.1236,21.1827,9.7881,1.3186,0.6913,0.0263,1.1516,0.6699,0.4162
1842,234.397,2672.0,201939,21.063,9.7153,21.6531,9.0307,20.9872,9.2469,21.0501,9.5634,0.9038,0.4745,0.1525,1.1516,0.6699,0.4162
1843,234.518,2671.88,201939,20.9655,9.6104,21.2838,10.8094,20.9733,10.1363,21.0186,9.669,1.2405,0.526,0.0791,1.1516,0.6699,0.4162
1844,234.638,2671.76,201939,20.8844,9.4546,20.9236,10.2718,20.8502,9.8663,20.911,9.646,0.8181,0.4132,0.1933,1.1516,0.6699,0.4162
1845,234.757,2671.64,201939,20.8052,9.2313,20.9866,9.3992,20.8609,9.3598,20.8998,9.4542,0.2472,0.1401,0.2421,1.1516,0.6699,0.4162
1846,234.878,2671.52,201939,20.8195,9.097,20.9566,10.6641,21.2405,9.8025,21.1793,9.3729,1.573,0.8216,0.4534,1.1516,0.6699,0.4162
1847,234.998,2671.4,201939,20.8923,8.9845,20.6769,8.9029,20.8949,9.1146,20.9718,9.3081,0.2303,0.1301,0.3332,1.1516,0.6699,0.4162
1848,235.117,2671.28,201939,20.9703,8.9283,20.7681,8.9049,21.0471,8.8807,21.0054,9.076,0.2035,0.0904,0.1518,1.1516,0.6699,0.4162
1849,235.238,2671.16,201939,21.1334,8.9434,20.6565,10.1586,21.1367,9.7616,21.1846,9.3027,1.3055,0.8182,0.3629,1.1516,0.6699,0.4162
1850,235.358,2671.04,201939,21.3723,9.0258,21.1218,8.9482,21.0871,8.9969,21.0897,9.167,0.2622,0.2866,0.3159,1.1516,0.6699,0.4162
1851,235.477,2670.93,201939,21.6314,9.1706,22.0061,8.5537,21.6585,8.844,21.4575,9.1162,0.7217,0.3277,0.1822,1.1516,0.6699,0.4162
1852,235.598,2670.81,201939,21.9046,9.4095,21.6921,7.62,21.5494,8.3273,21.4872,8.9341,1.8021,1.1391,0.6327,1.1516,0.6699,0.4162
1853,235.718,2670.69,201939,22.2583,9.7141,22.625,10.8769,22.9779,10.1522,22.4488,9.3934,1.2193,0.8425,0.373,1.1516,0.6699,0.4162
1854,235.837,2670.57,201939,22.6266,10.0205,23.3987,10.5305,23.4279,10.1366,23.0558,9.6877,0.9253,0.8097,0.5431,1.1516,0.6699,0.4162
1855,235.958,2670.45,201939,23.0057,10.2716,22.9027,11.0,22.6554,10.4324,22.8905,9.9148,0.7356,0.3855,0.3749,1.1516,0.6699,0.4162
